frecuencia conceptId term razon_inactivo tipo_reemplazo replace_id replace_term
549 391148009 "prueba negativa para papilomavirus humano (hallazgo)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 787724008 "prueba de ácido desoxirribonucleico de virus papiloma humano negativa"
11 443871003 "pápula (hallazgo)" duplicado "IGUAL QUE" 25694009 pápula
3 421041006 "producto que contiene paroxetina 10 mg por cada comprimido para administración oral (medicamento clínico)" erróneo "REEMPLAZADO POR" 783660005 "paroxetina (como clorhidrato de paroxetina) 10 mg por cada comprimido para administración oral"
98 421167004 "bromhidrato de hioscina (producto)" "no conformidad de componente con la política editorial"   
131 423666004 "edema (entidad observable)" duplicado "IGUAL QUE" 267038008 edema
2 428464006 "metilfenidato, 10 mg, comprimido masticable (producto)" obsoleto "REEMPLAZADO POR" 785124004 "clorhidrato de metilfenidato 10 mg por cada comprimido masticable"
1 429693005 "metilfenidato, 5 mg, comprimido masticable (producto)" obsoleto "REEMPLAZADO POR" 785126002 "clorhidrato de metilfenidato 5 mg por cada comprimido masticable"
50 5940000 "dieta vegetariana (hallazgo)" duplicado "IGUAL QUE" 765021002 "dieta vegetariana"
1 62771000119104 "anomalía congénita de riñón fetal (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 772125001 "anomalía de riñón fetal"
1238 71181003 "vacuna (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 787859002 vacuna
123 75602004 "historia clínica, actualizada (procedimiento)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 84100007 "obtención de historia clínica"
1 83437004 "herida abierta de múltiples sitios de una de las extremidades inferiores Y de muslo, con complicación (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 698491009 "múltiples heridas abiertas de miembro inferior con complicación"
78 108900001 "anticonceptivo no oral (producto)" "no conformidad de componente con la política editorial"   
1 141481000119102 "claudicación neurógena concomitante con estenosis espinal de región lumbar y debida a ella (trastorno)" duplicado "IGUAL QUE" 303081002 "claudicación neurogénica"
41 204962002 "riñón multiquístico (trastorno)" obsoleto "REEMPLAZADO POR" 737562008 "displasia renal multiquística"
2 105444006 "muerte de un hijo (evento)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 739684008 "hijo de sexo masculino o femenino fallecido"
1 161803004 "antecedente de: problema obstétrico (situación)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 312850006 "antecedente de: trastorno"
1 161803004 "antecedente de: problema obstétrico (situación)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 271903000 "antecedente de: embarazo"
5 171102007 "cribado ofrecido (hallazgo)" "no conformidad de componente con la política editorial"   
14 232149003 "ceguera adquirida (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 105597003 "ceguera Y/O nivel de deterioro de la visión"
1 237133008 "sangrado por contacto (hallazgo)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 248980004 "sangrado por contacto del cuello uterino"
1 241812006 "mordedura de serpiente no identificada con daño tisular local (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 789289005 "daño de piel y tejido subcutáneo causado por veneno de serpiente"
1 24565001 "quiste de Naboth (trastorno)" obsoleto "REEMPLAZADO POR" 767356009 "quiste de retención mucosa de cuello uterino"
871 229271006 "técnica de motivación (régimen/tratamiento)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 229064008 "terapias del movimiento"
871 229271006 "técnica de motivación (régimen/tratamiento)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 5154007 "tratamiento de defectos del habla"
871 229271006 "técnica de motivación (régimen/tratamiento)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 84478008 "terapia ocupacional"
8 225087008 "procedimientos relacionados con dispositivos de sonda vesical (procedimiento)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 429723008 "procedimiento que involucra a un catéter de la vía urinaria"
6 346622002 "anticonceptivo oral fásico - etinilestradiol+noretisterona (bifásico) (producto)" "no conformidad de componente con la política editorial"   
1 349833003 "lidocaína local, inyectable (producto)" "no conformidad de componente con la política editorial"   
1 35591002 "diastema dental (trastorno)" erróneo "REEMPLAZADO POR" 734009000 diastema
2 375538001 "lactulosa, 10 g/15 ml, jarabe (producto)" obsoleto "REEMPLAZADO POR" 374408003 "lactulosa 667 mg/ml, solución oral"
110 37294008 "rodilla golpeada (trastorno)" obsoleto "REEMPLAZADO POR" 17059001 "bursitis prerrotuliana"
9 386696006 "venlafaxina, comprimido (producto)" "no conformidad de componente con la política editorial"   
3 320177008 "salbutamol, 2,5 mg/2,5 ml, unidad de nebulización (producto)" obsoleto "REEMPLAZADO POR" 376560008 "salbutamol (como sulfato de salbutamol) 1 mg/ml, solución para inhalación"
48 320570002 "budesonida 1 mg/2 ml, unidad de nebulización (producto)" obsoleto "REEMPLAZADO POR" 785051004 "budesonida 500 microgramos/ml, solución para inhalación"
21 323542003 "amoxicilina+clavulanato de potasio, 400 mg/57 mg/5 ml, suspensión sin azúcar (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 377596000 "amoxicilina (como trihidrato de amoxicilina) 80 mg/ml y ácido clavulánico (como clavulanato de potasio) 11,4 mg/ml, suspensión oral"
4 324250003 "claritromicina, 250 mg/5 ml, suspensión pediátrica (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 766547008 "claritromicina 50 mg/ml suspensión para administración oral"
3 324361008 "cotrimoxazol, 40 mg/80 mg, comprimido (producto)" duplicado "IGUAL QUE" 409619002 "sulfametoxazol 100 mg y trimetoprima 20 mg por cada comprimido para administración oral"
44 287022006 "sinovitis y/o tenosinovitis - tobillo y/o pie (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 784546005 "sinovitis de articulación de pie"
44 287022006 "sinovitis y/o tenosinovitis - tobillo y/o pie (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 784545009 "sinovitis de articulación de tobillo"
44 287022006 "sinovitis y/o tenosinovitis - tobillo y/o pie (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 202907005 "tenosinovitis del tobillo"
44 287022006 "sinovitis y/o tenosinovitis - tobillo y/o pie (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 202908000 "tenosinovitis del pie"
1 29969002 "reemplazo del acetábulo de la cadera (procedimiento)" duplicado "IGUAL QUE" 76116002 "implante de prótesis o dispositivo protésico de acetábulo de articulación coxofemoral"
16 316841006 "tabes dorsal (trastorno)" duplicado "IGUAL QUE" 315826004 "neurosífilis tabética"
5 407860003 "lansoprazol, 30 mg, comprimido gastrorresistente (producto)" obsoleto "REEMPLAZADO POR" 784860001 "lansoprazol 30 mg por cada comprimido desleíble bucal"
1 407885007 "budesonida, 400 mcg, cápsula para inhalación (producto)" obsoleto "REEMPLAZADO POR" 770283005 "budesonida 400 microgramos por cada disparo de polvo para inhalación"
4 409428007 "maleato de enalapril, 5 mg/felodipino, 5 mg, comprimido de liberación modificada (producto)" obsoleto "REEMPLAZADO POR" 783887007 "producto con enalapril y felodipino para administración oral como únicos ingredientes"
64 397848001 "control de la temperatura del paciente (procedimiento)" duplicado "IGUAL QUE" 180333002 "modificación y control de la temperatura corporal"
402 398891008 "biomicroscopia con lámpara de hendidura (procedimiento)" duplicado "IGUAL QUE" 55468007 "examen ocular con lámpara de hendidura"
2 400600001 "clorhidrato de ranitidina, 50 mg/50 ml, solución inyectable intravenosa, bolsa premezclada de 50 ml (producto)" "no conformidad de componente con la política editorial"   
8 414008008 "vacuna contra difteria/tétanos/tos convulsa/poliomielitis/Haemophilus influenzae b, vial de 0,5 ml (producto)" "no conformidad de componente con la política editorial"   
3 39261000119104 "tumefacción, masa o tumoración en cuadrante inferior izquierdo del abdomen (hallazgo)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 827121001 "masa de cuadrante inferior izquierdo de abdomen"
3 425229001 "neutropenia inducida por quimioterapia (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 767658000 "neutropenia debida a quimioterapia y posterior a ella"
7 43499003 "interferón inyectable (producto)" "no conformidad de componente con la política editorial"   
4 4753002 "pasta dental con triamcinolona (producto)" "no conformidad de componente con la política editorial"   
4 43227005 "disuria psíquica (hallazgo)" duplicado "IGUAL QUE" 191978003 "disuria psicógena"
1 68461003 "jalea quirúrgica (producto)" "no conformidad de componente con la política editorial"   
2 714595004 "sistema intrauterino liberador de levonorgestrel (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 772000008 "producto con levonorgestrel para administración intrauterina"
2 718341004 "desgarro de tendón de bíceps braquial (trastorno)" duplicado "IGUAL QUE" 428883008 "ruptura de tendón del bíceps"
3 75564005 "osteítis de la región pélvica (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 783340009 "osteítis de pelvis"
3 75564005 "osteítis de la región pélvica (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 445473008 "inflamación de sínfisis del pubis"
6 204948009 "hipoplasia renal unilateral (situación)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 762913001 "hipoplasia de riñón izquierdo"
6 204948009 "hipoplasia renal unilateral (situación)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 762914007 "hipoplasia de riñón derecho"
7 209250008 "fractura-luxación o subluxación del codo (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 263100007 "fractura-subluxación de la articulación del codo"
7 209250008 "fractura-luxación o subluxación del codo (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 263078002 "fractura - luxación de articulación del codo"
1 211811006 "quemadura de tercer grado profunda de glúteo con pérdida de parte corporal (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 770351001 "quemadura profunda de tercer grado de glúteo"
1 201020007 "liquenificación y liquen simple crónico (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 53891004 "liquen simple crónico"
1 201020007 "liquenificación y liquen simple crónico (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 88996004 liquen
11 195445008 "várices de la pierna, con úlcera (trastorno)" duplicado "IGUAL QUE" 304930004 "venas varicosas de la extremidad inferior con úlcera"
1 111563005 "hipofunción suprarrenal (trastorno)" duplicado "IGUAL QUE" 237785004 hipoadrenalismo
1 175999002 "revisión de derivación urinaria (procedimiento)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 176014000 "reimplante ureteral luego de desviación urinaria"
3 185947007 "datos confidenciales - de comunicación restringida (hallazgo)" "no conformidad de componente con la política editorial"   
2 185950005 "datos confidenciales - restringidos para otro médico (hallazgo)" "no conformidad de componente con la política editorial"   
1 189066003 "neoplasia benigna de la piel de tronco, excluido escroto (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 92380000 "neoplasia benigna de la piel del tronco"
1 160962004 "muerte de la madre (evento)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 160430005 "madre fallecida"
1 238801004 "linfangiectasia (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 788291006 "linfangiectasia adquirida"
1 238801004 "linfangiectasia (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 788292004 "linfangiectasia congénita"
8 247464001 "erupción ampollar (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 7231009 "dermatosis ampollar"
1 270911002 "contusión superficial (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 385494008 hematoma
1 270911002 "contusión superficial (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 125667009 contusión
1 270911002 "contusión superficial (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 125587004 "lesión traumática superficial"
12 275419009 "cáncer primitivo de vulva (trastorno)" duplicado "IGUAL QUE" 94143002 "neoplasia maligna primaria de la vulva"
2 226307009 "suplementación con carbohidratos (producto)" "no conformidad de componente con la política editorial"   
1 325977006 "producto que contiene ácido alendrónico 5 mg por cada comprimido para administración oral (medicamento clínico)" erróneo "REEMPLAZADO POR" 783145008 "ácido alendrónico (como alendronato de sodio) 5 mg por cada comprimido para administración oral"
19 346621009 "anticonceptivo oral fásico - etinilestradiol+gestodeno (producto)" "no conformidad de componente con la política editorial"   
1 350377001 "progesterona rectal/vaginal (producto)" "no conformidad de componente con la política editorial"   
6 375713008 "gluconato de clorhexidina, 1,2% (producto)" "no conformidad de componente con la política editorial"   
18 376988009 "producto que contiene levotiroxina sódica 75 microgramos por cada comprimido para administración oral (medicamento clínico)" erróneo "REEMPLAZADO POR" 783647004 "levotiroxina sódica anhidra 75 microgramos por cada comprimido para administración oral"
3 377270003 "producto que contiene carbidopa 25 mg y levodopa 250 mg por cada comprimido para administración oral (medicamento clínico)" erróneo "REEMPLAZADO POR" 783667008 "carbidopa (como carbidopa monohidratada) 25 mg y levodopa 250 mg por cada comprimido para administración oral"
4 370762006 "azitromicina, 1 g/envase, oral (producto)" "no conformidad de componente con la política editorial"   
0 318437005 "atenolol, 25 mg/5 ml, jarabe (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 769281004 "atenolol 5 mg/ml solución para administración oral"
11 319799004 "producto que contiene clopidogrel 75 mg por cada comprimido para administración oral (medicamento clínico)" erróneo "REEMPLAZADO POR" 783586007 "clopidogrel (como bisulfato de clopidogrel) 75 mg por cada comprimido para administración oral"
4 320568006 "budesonida, 400 mcg, inhalador de polvo seco activado por inhalación (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 770283005 "budesonida 400 microgramos por cada disparo de polvo para inhalación"
2 294640001 "alergia a vacunas (trastorno)" "no conformidad de componente con la política editorial"   
11 31181006 "testosterona inyectable (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 768996004 "producto con testosterona para administración parenteral"
1 288234009 "neuralgia/neuritis - hombro (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 45326000 "dolor de hombro"
0 398802007 "besilato de amlodipino + clorhidrato de benazepril (producto)" erróneo "REEMPLAZADO POR" 737673007 "producto con amlodipino y benazepril"
5 399965003 "hemangioma profundo de piel (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 445305001 "hemangioma cavernoso de piel"
5 399965003 "hemangioma profundo de piel (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 93471006 "hemangioma cutáneo"
2 400578002 "ampicilina sódica, 2 g/vial, polvo para inyección (producto)" "no conformidad de componente con la política editorial"   
2 402167009 "fotodermatosis idiopática (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 22649008 fotodermatitis
2 402167009 "fotodermatosis idiopática (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 90128006 fotosensibilidad
1 424125009 "vacuna cuadrivalente recombinante contra papilomavirus humano, 0,5 ml, vial (producto)" "no conformidad de componente con la política editorial"   
8 431941001 "medición de longitud cervical con ecografía obstétrica transvaginal (procedimiento)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 785805004 "medición de la longitud del cuello uterino con ecografía transvaginal"
2 432118006 "producto que contiene nebivolol 2,5 mg por cada comprimido para administración oral (medicamento clínico)" erróneo "REEMPLAZADO POR" 783360001 "nebivolol (como clorhidrato de nebivolol) 2,5 mg por cada comprimido para administración oral"
7 448275004 "terapia fonológica (régimen/tratamiento)" duplicado "IGUAL QUE" 311581006 "programa fonológico"
3 54672007 "cervicitis con ectropión (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 79342006 "ectropión del cuello uterino"
3 54672007 "cervicitis con ectropión (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 37610005 "enfermedad inflamatoria del cuello uterino"
